"","V1","V2"
"NB_17",0.103592314136254,-0.0979060836478338
"NB_16",0.136389338367866,-0.0666982325505451
"NB_15",0.310312575045145,0.11008802000656
"NB_14",0.274269413009235,0.0660092387702389
"NB_13",0.327325704631318,0.133918884829653
"NB_12",0.335002782122042,0.145288333312405
"NB_11",0.243693737092874,0.0337169675974139
"NB_102",0.108237082766727,-0.0933543805568349
"NB_101",0.3754673628209,0.210477191301831
"NB_100",0.177705705851127,-0.0289077826362481
"NB_10",0.107020243174263,-0.0945421691397741
"NB_1",0.0299624952631368,-0.176397568547243
